name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language,
wpn_ruspist30lh_plr,sound\firearms\pst_tt30\wpn_pist_tt33_fire_lh.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\pst_tt30\wpn_pist_tt33_fire_lh.wav,0,,0,,all,
wpn_ruspist30lh_ug_plr,sound\firearms\pst_tt30\wpn_pist_tt33_fire_lh.wav,,,bo3_ug_fire,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\pst_tt30\wpn_pist_tt33_fire_lh.wav,0,,0,,all,
wpn_ruspist30rh_fire_ug,sound\firearms\pst_tt30\wpn_pist_tt33_fire_rh.wav,,,bo3_ug_fire_3p,wpn_smg_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,2,oldest,-100,100,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_smg_npc,no,,0,,0,sound\firearms\pst_tt30\wpn_pist_tt33_fire_rh.wav,0,,0,,all,
wpn_ruspist30rh_fire_3p,sound\firearms\pst_tt30\wpn_pist_tt33_fire_rh.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\firearms\pst_tt30\wpn_pist_tt33_fire_rh.wav,0,,0,,all,
wpn_ruspist30rh_plr,sound\firearms\pst_tt30\wpn_pist_tt33_fire_rh.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\pst_tt30\wpn_pist_tt33_fire_rh.wav,0,,0,,all,
wpn_ruspist30rh_ug_plr,sound\firearms\pst_tt30\wpn_pist_tt33_fire_rh.wav,,,bo3_ug_fire,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\pst_tt30\wpn_pist_tt33_fire_rh.wav,0,,0,,all,
fly_tt33_magout,sound\firearms\pst_tt30\wpn_tt33_magout.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\pst_tt30\wpn_tt33_magout.wav,0,,0,,all,
fly_tt33_magin,sound\firearms\pst_tt30\wpn_tt33_magin.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\pst_tt30\wpn_tt33_magin.wav,0,,0,,all,
fly_tt33_slideforward,sound\firearms\pst_tt30\wpn_tt33_sliderelease.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\pst_tt30\wpn_tt33_sliderelease.wav,0,,0,,all,
wpn_nambu100_fire_ug,sound\firearms\smg_type100\wpn_type100_fire.wav,,,bo3_ug_fire_3p,wpn_smg_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,2,oldest,-100,100,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_smg_npc,no,,0,,0,sound\firearms\smg_type100\wpn_type100_fire.wav,0,,0,,all,
wpn_nambu100_fire_3p,sound\firearms\smg_type100\wpn_type100_fire.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\firearms\smg_type100\wpn_type100_fire.wav,0,,0,,all,
wpn_nambu100_fire_plr,sound\firearms\smg_type100\wpn_type100_fire.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\smg_type100\wpn_type100_fire.wav,0,,0,,all,
wpn_nambu100_fire_ug_plr,sound\firearms\smg_type100\wpn_type100_fire.wav,,,bo3_ug_fire,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\smg_type100\wpn_type100_fire.wav,0,,0,,all,
fly_nambu100_magout,sound\firearms\smg_type100\fly_type100_magout.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\smg_type100\fly_type100_magout.wav,0,,0,,all,
fly_nambu100_magin,sound\firearms\smg_type100\fly_type100_magin.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\smg_type100\fly_type100_magin.wav,0,,0,,all,
fly_nambu100_bolt_lock,sound\firearms\smg_type100\fly_type100_boltcharge.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\smg_type100\fly_type100_boltcharge.wav,0,,0,,all,
wpn_carbinem1_fire_ug,sound\firearms\rifle_m1\weap_m1carbine_fire.wav,,,bo3_ug_fire_3p,wpn_smg_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,2,oldest,-100,100,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_smg_npc,no,,0,,0,sound\firearms\rifle_m1\weap_m1carbine_fire.wav,0,,0,,all,
wpn_carbinem1_fire_3p,sound\firearms\rifle_m1\weap_m1carbine_fire.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\firearms\rifle_m1\weap_m1carbine_fire.wav,0,,0,,all,
wpn_carbinem1_fire_plr,sound\firearms\rifle_m1\weap_m1carbine_fire.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\rifle_m1\weap_m1carbine_fire.wav,0,,0,,all,
wpn_carbinem1_fire_ug_plr,sound\firearms\rifle_m1\weap_m1carbine_fire.wav,,,bo3_ug_fire,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\rifle_m1\weap_m1carbine_fire.wav,0,,0,,all,
fly_carbinem1_magout,sound\firearms\rifle_m1\weap_m1carbine_magout.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_m1\weap_m1carbine_magout.wav,0,,0,,all,
fly_carbinem1_magfutz,sound\firearms\rifle_m1\weap_m1carbine_magfutz.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_m1\weap_m1carbine_magfutz.wav,0,,0,,all,
fly_carbinem1_magin,sound\firearms\rifle_m1\weap_m1carbine_magin.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_m1\weap_m1carbine_magin.wav,0,,0,,all,
fly_carbinem1_maghit,sound\firearms\rifle_m1\weap_m1carbine_maghit.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_m1\weap_m1carbine_maghit.wav,0,,0,,all,
fly_carbinem1_boltpull,sound\firearms\rifle_m1\weap_m1carbine_boltback.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_m1\weap_m1carbine_boltback.wav,0,,0,,all,
fly_carbinem1_boltrelease,sound\firearms\rifle_m1\weap_m1carbine_boltrelease.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_m1\weap_m1carbine_boltrelease.wav,0,,0,,all,
fly_rifle_clipeject,sound\firearms\gear_foley\fly_wpn_shared_clipeject.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\fly_wpn_shared_clipeject.wav,0,,0,,all,
fly_gun_maghit,sound\firearms\gear_foley\fly_wpn_shared_magtap.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\fly_wpn_shared_magtap.wav,0,,0,,all,
fly_generic_gunlift,sound\firearms\gear_foley\uni_weapon_raise_03.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\uni_weapon_raise_03.wav,0,,0,,all,
fly_generic_rattle,sound\firearms\gear_foley\uni_weapon_rattle_00.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\uni_weapon_rattle_00.wav,0,,0,,all,
fly_generic_magfetch,sound\firearms\gear_foley\uni_weapon_rattle_01.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\uni_weapon_rattle_01.wav,0,,0,,all,
fly_generic_lift_light,sound\firearms\gear_foley\uni_weapon_raise_light_00.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\uni_weapon_raise_light_00.wav,0,,0,,all,
fly_generic_lift_med,sound\firearms\gear_foley\uni_weapon_raise_medium_00.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\uni_weapon_raise_medium_00.wav,0,,0,,all,
fly_generic_lift_heavy,sound\firearms\gear_foley\uni_weapon_raise_heavy_00.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\uni_weapon_raise_heavy_00.wav,0,,0,,all,
fly_generic_wpn_toss,sound\firearms\gear_foley\uni_weapon_toss_00.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\uni_weapon_toss_00.wav,0,,0,,all,
fly_generic_wpn_catch,sound\firearms\gear_foley\uni_weapon_grip_00.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\uni_weapon_grip_00.wav,0,,0,,all,
fly_gen_gun_reciever_hit,sound\firearms\gear_foley\fly_mk17_hit.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\gear_foley\fly_mk17_hit.wav,0,,0,,all,
wpn_kar98_fire_ug,sound\firearms\rifle_k98k\wpn_kar98k_fire.wav,,,bo3_ug_fire_3p,wpn_smg_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,2,oldest,-100,100,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_smg_npc,no,,0,,0,sound\firearms\rifle_k98k\wpn_kar98k_fire.wav,0,,0,,all,
wpn_kar98_fire_3p,sound\firearms\rifle_k98k\wpn_kar98k_fire.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\firearms\rifle_k98k\wpn_kar98k_fire.wav,0,,0,,all,
wpn_kar98_fire_plr,sound\firearms\rifle_k98k\wpn_kar98k_fire.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\rifle_k98k\wpn_kar98k_fire.wav,0,,0,,all,
wpn_kar98_fire_ug_plr,sound\firearms\rifle_k98k\wpn_kar98k_fire.wav,,,bo3_ug_fire,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\rifle_k98k\wpn_kar98k_fire.wav,0,,0,,all,
fly_kar98_boltback,sound\firearms\rifle_k98k\wpn_kar98k_boltback.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_k98k\wpn_kar98k_boltback.wav,0,,0,,all,
fly_kar98_boltforward,sound\firearms\rifle_k98k\wpn_kar98k_bolt_forward.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_k98k\wpn_kar98k_bolt_forward.wav,0,,0,,all,
fly_kar98_stripper_in,sound\firearms\rifle_k98k\wpn_kar98k_clip_insert.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_k98k\wpn_kar98k_clip_insert.wav,0,,0,,all,
fly_kar98_stripper_tap,sound\firearms\rifle_k98k\wpn_kar98k_clip_tap.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_k98k\wpn_kar98k_clip_tap.wav,0,,0,,all,
wpn_g43_fire_ug,sound\firearms\rifle_g43\wpn_g43_fire.wav,,,bo3_ug_fire_3p,wpn_smg_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,2,oldest,-100,100,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_smg_npc,no,,0,,0,sound\firearms\rifle_g43\wpn_g43_fire.wav,0,,0,,all,
wpn_g43_fire_3p,sound\firearms\rifle_g43\wpn_g43_fire.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\firearms\rifle_g43\wpn_g43_fire.wav,0,,0,,all,
wpn_g43_fire_plr,sound\firearms\rifle_g43\wpn_g43_fire.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\rifle_g43\wpn_g43_fire.wav,0,,0,,all,
wpn_g43_fire_ug_plr,sound\firearms\rifle_g43\wpn_g43_fire.wav,,,bo3_ug_fire,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\rifle_g43\wpn_g43_fire.wav,0,,0,,all,
fly_g43_boltback,sound\firearms\rifle_g43\wpn_g43_boltback.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_g43\wpn_g43_boltback.wav,0,,0,,all,
fly_g43_boltrelease,sound\firearms\rifle_g43\wpn_g43_boltrelease.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_g43\wpn_g43_boltrelease.wav,0,,0,,all,
fly_g43_mag_remove,sound\firearms\rifle_g43\wpn_g43_magout.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_g43\wpn_g43_magout.wav,0,,0,,all,
fly_g43_magin,sound\firearms\rifle_g43\wpn_g43_magin.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\rifle_g43\wpn_g43_magin.wav,0,,0,,all,
